gene_id	r	p
ANKS3|124401	35.9787	0.0814036
ANKS4B|257629	0.0833333	NaN
ANKS6|203286	10.9001	0.00990711
ANKZF1|55139	1.99412	0.000556538
ANLN|54443	7.74536	0.00122006
ANO10|55129	11.6426	0.0192899
ANO1|55107	1.01261	0.142703
ANO2|57101	0.468753	0.00213829
ANO3|63982	1.16559	0.0437116
ANO4|121601	27.0599	0.0624732
ANO5|203859	0	NaN
ANO6|196527	9.25348	0.00188439
ANO7|50636	17.1355	0.288547
ANO8|57719	7.94333	0.016095
ANO9|338440	1.04588	0.0687511
ANP32A|8125	13.3569	0.00285631
ANP32B|10541	34.1382	0.0058667
ANP32C|23520	4.7621	0.0927463
ANP32D|23519	1.06588	0.0439853
ANP32E|81611	7.36104	0.00191805
ANPEP|290	1.56586	0.00926183
ANTXR1|84168	12.7196	0.00365264
ANTXR2|118429	0.908123	0.00944406
ANTXRL|195977	0	NaN
ANUBL1|93550	24.2275	0.168175
ANXA10|11199	1.00869	0.301819
ANXA11|311	8.8411	0.00291392
ANXA13|312	0	NaN
ANXA1|301	5.23851	0.000800109
ANXA2P1|303	2.3335	0.0497369
ANXA2P2|304	8.77855	0.000554559
ANXA2P3|305	0.25	NaN
ANXA2|302	14.7966	0.000751207
ANXA3|306	0.787299	0.00156977
ANXA4|307	3.60938	0.00906251
ANXA5|308	8.55947	0.000933271
ANXA6|309	39.2062	0.00702342
ANXA7|310	18.0475	0.00740698
ANXA8L1|728113	0.345143	0.579933
ANXA8L2|244	1.30177	0.00827999
ANXA8|653145	6.73825	0.0890656
ANXA9|8416	5.14201	0.0858546
AOAH|313	0.654926	0.0427453
AOC2|314	7.22492	0.0856964
AOC3|8639	4.52427	0.0879508
AOX1|316	1.10297	0.0206087
AOX2P|344454	0.281056	0.104183
AP1AR|55435	6.26592	0.0104429
AP1B1|162	21.2679	0.00597621
AP1G1|164	22.3756	0.00681516
AP1G2|8906	17.2783	0.0183855
AP1M1|8907	40.4313	0.0258841
AP1M2|10053	2.66885	0.0148268
AP1S1|1174	11.9566	0.00652372
AP1S2|8905	20.9845	0.0449923
AP1S3|130340	6.31814	0.00377224
AP2A1|160	19.6309	0.0048395
AP2A2|161	27.9756	0.0180239
AP2B1|163	21.2619	0.00169383
AP2M1|1173	18.2423	0.00172051
AP2S1|1175	9.05771	0.00358666
AP3B1|8546	21.3963	0.0104111
AP3B2|8120	0.565087	0.151427
AP3D1|8943	36.6488	0.00705114
AP3M1|26985	60.4647	0.0247514
AP3M2|10947	15.2478	0.0263311
AP3S1|1176	4.62611	0.00268264
AP3S2|10239	22.963	0.0145163
AP4B1|10717	7.37874	0.0169446
AP4E1|23431	8.55461	0.00966017
AP4M1|9179	8.05888	0.0225491
AP4S1|11154	11.4492	0.115127
APAF1|317	5.85562	0.00479993
APBA1|320	0.0833333	NaN
APBA2|321	1.5236	0.646433
APBA3|9546	31.6987	0.0760863
APBB1IP|54518	1.34553	0.801452
APBB1|322	1.16201	0.0376926
APBB2|323	8.4035	0.0207075
APBB3|10307	8.3714	0.0125266
APC2|10297	24.0745	0.299405
APCDD1L|164284	4.27982e+06	1
APCDD1|147495	0	NaN
APCS|325	0	NaN
APC|324	16.8974	0.00789054
APEH|327	31.4415	0.00947598
APEX1|328	11.618	0.00199495
APEX2|27301	8.9853	0.00631514
APH1A|51107	14.0004	0.00473601
APH1B|83464	5.56661	0.0257039
API5|8539	13.3376	0.00409349
APIP|51074	64.2003	0.104897
APITD1|378708	8.65211	0.0198944
APLF|200558	3.59165	0.0453158
APLNR|187	0.0833333	NaN
APLN|8862	1.76698	0.00704863
APLP1|333	3.54715	0.00704433
APLP2|334	31.56	0.00238345
APOA1BP|128240	16.6429	0.00545078
APOA1|335	3.12732	0.336489
APOA2|336	0.0833333	NaN
APOA4|337	0	NaN
APOA5|116519	0.0833333	NaN
APOB48R|55911	5.02713	0.556891
APOBEC1|339	0	NaN
APOBEC2|10930	1.71829	0.30049
APOBEC3A|200315	0.0316168	0.059473
APOBEC3B|9582	7.58828	0.0207186
APOBEC3C|27350	52.0677	0.0678346
APOBEC3D|140564	4.52479	0.541364
APOBEC3F|200316	0.326321	0.020728
APOBEC3G|60489	0.0833333	NaN
APOBEC3H|164668	2.72096	0.64463
APOBEC4|403314	0.53436	0.561877
APOB|338	0	NaN
APOC1P1|342	0	NaN
APOC1|341	12.8902	0.0444656
APOC2|344	0	NaN
APOC3|345	1.34553	0.801452
APOC4|346	0	NaN
APOD|347	108145	0.999991
APOE|348	1.11308	0.0114224
APOF|319	1.27559e+06	1
APOH|350	0	NaN
APOL1|8542	0.752135	0.0188024
APOL2|23780	19.0982	0.020665
APOL3|80833	0.906976	0.272886
APOL4|80832	0.0784999	0.32019
APOL5|80831	0.0833333	NaN
APOL6|80830	1.178	0.00324657
APOLD1|81575	1.59874	0.0147103
APOM|55937	59.8961	0.806
APOOL|139322	6.91344	0.0139385
APOO|79135	13.0355	0.0141531
APPBP2|10513	17.224	0.0223987
APPL1|26060	11.8781	0.00593767
APPL2|55198	24.0504	0.0398262
APP|351	20.5409	0.00224889
APRT|353	12.4276	0.0072566
APTX|54840	12.9235	0.0137886
AQP10|89872	0.0833333	NaN
AQP11|282679	21.7397	0.506677
AQP12A|375318	0	NaN
AQP12B|653437	0	NaN
AQP1|358	1.85667	0.070444
AQP2|359	0.166667	NaN
AQP3|360	17.4299	0.00248393
AQP4|361	0	NaN
AQP5|362	0.75	NaN
AQP6|363	5.31682	0.434612
AQP7P1|375719	0.166667	NaN
AQP7P3|441432	0.0833333	NaN
AQP7|364	1.68185	0.105016
AQP8|343	0.0784999	0.32019
AQP9|366	0.0833333	NaN
AQPEP|206338	1.04699	0.0350395
AQR|9716	12.2658	0.00739711
ARAF|369	21.4024	0.0112789
ARAP1|116985	17.3151	0.00516832
ARAP2|116984	3.5154	0.0111506
ARAP3|64411	12.8545	0.0211445
ARCN1|372	28.8101	0.00442769
ARC|23237	1.30331	0.0131466
AREG|374	1.44264	0.0133032
ARF1|375	17.4009	0.00153841
ARF3|377	19.1841	0.00203854
ARF4|378	14.3397	0.00341685
ARF5|381	23.2372	0.00915245
ARF6|382	10.285	0.00361909
ARFGAP1|55738	21.4776	0.00498331
ARFGAP2|84364	30.3167	0.023294
ARFGAP3|26286	4.18295	0.0021646
ARFGEF1|10565	17.2817	0.00783176
ARFGEF2|10564	24.9049	0.00704626
ARFIP1|27236	6.74295	0.00887531
ARFIP2|23647	40.4003	0.0209339
ARFRP1|10139	38.0454	0.0409621
ARG1|383	0.416667	NaN
ARG2|384	3.86154	0.00979809
ARGFXP2|503640	4.25936	0.255418
ARGFX|503582	0	NaN
ARGLU1|55082	5.36119	0.000617516
ARHGAP10|79658	7.93064	0.0168374
ARHGAP11A|9824	9.30903	0.00268674
ARHGAP11B|89839	11.6481	0.0584653
ARHGAP12|94134	14.9746	0.02163
ARHGAP15|55843	0.166667	NaN
ARHGAP17|55114	15.4236	0.0097504
ARHGAP18|93663	16.0958	0.019982
ARHGAP19|84986	11.9055	0.0146381
ARHGAP1|392	51.8315	0.0343559
ARHGAP20|57569	1.77424	0.0928554
ARHGAP21|57584	18.4934	0.00477218
ARHGAP22|58504	0.784349	0.0107763
ARHGAP23|57636	6.39224	0.00353623
ARHGAP24|83478	2.04987	0.118491
ARHGAP25|9938	1.35433	0.0670871
ARHGAP26|23092	6.33246	0.0256462
ARHGAP27|201176	17.6947	0.028689
ARHGAP28|79822	5.4313	0.0523005
ARHGAP29|9411	2.05698	0.00402627
ARHGAP30|257106	3.48086	0.251977
ARHGAP31|57514	2.29971	0.0695835
ARHGAP32|9743	13.0364	0.0118061
ARHGAP33|115703	3.74791	0.0262862
ARHGAP36|158763	0.511954	0.174811
ARHGAP39|80728	16.8288	0.0303452
ARHGAP42|143872	6.74886	0.0382194
ARHGAP4|393	2.64296	0.0262607
ARHGAP5|394	6.82339	0.00350218
ARHGAP6|395	1.34553	0.801452
ARHGAP8|23779	1.23185	0.0552021
ARHGAP9|64333	0.53436	0.561877
ARHGDIA|396	7.15441	0.00139162
ARHGDIB|397	1.08954	0.0437164
ARHGDIG|398	0.321838	0.278606
ARHGEF10L|55160	16.1986	0.0465769
ARHGEF10|9639	13.0339	0.0080637
ARHGEF11|9826	12.4057	0.0103475
ARHGEF12|23365	22.3028	0.00521717
ARHGEF15|22899	0.591334	0.321144
ARHGEF16|27237	4.81781	0.00102512
ARHGEF17|9828	27.057	0.0200822
ARHGEF18|23370	9.8054	0.0028047
ARHGEF19|128272	3.37475	0.010298
ARHGEF1|9138	21.6392	0.00962218
ARHGEF2|9181	5.4552	0.00371661
ARHGEF33|100271715	6.19302	0.0919395
ARHGEF35|445328	0	NaN
ARHGEF37|389337	1.06698	0.00689188
ARHGEF38|54848	0	NaN
ARHGEF3|50650	8.20613	0.0139868
ARHGEF4|50649	6.54301	0.00837459
ARHGEF5|7984	0.417206	0.500323
ARHGEF6|9459	1	NaN
ARHGEF7|8874	16.1692	0.00605738
ARHGEF9|23229	0.833333	NaN
ARID1A|8289	17.112	0.00765911
ARID1B|57492	40.1002	0.0185219
ARID2|196528	38.3494	0.0172673
ARID3A|1820	7.09854	0.0237001
ARID3B|10620	10.9881	0.0377181
ARID3C|138715	1.12547	0.380381
ARID4A|5926	29.5136	0.0392157
ARID4B|51742	9.91464	0.00677037
ARID5A|10865	3.44472	0.0114179
ARID5B|84159	11.8122	0.0112624
ARIH1|25820	16.7664	0.00710187
ARIH2|10425	23.4038	0.00865848
ARL10|285598	0.536461	0.349154
ARL11|115761	0.744557	0.248637
ARL13A|392509	2.09041	0.472543
ARL13B|200894	22.1877	0.0465374
ARL14|80117	1.34391	0.0976637
ARL15|54622	8.64884	0.0688334
ARL16|339231	24.6266	0.0430252
ARL17A|51326	5.26438	0.0022175
ARL17B|641522	3.95199	0.429471
ARL1|400	15.6448	0.00899352
ARL2BP|23568	12.9715	0.0122627
ARL2|402	28.4151	0.0138273
ARL3|403	15.577	0.0161812
ARL4A|10124	5.27072	0.00701574
ARL4C|10123	7.56579	0.0714434
ARL4D|379	4.13156	0.00777268
ARL5A|26225	7.4743	0.00819424
ARL5B|221079	10.147	0.018408
ARL5C|390790	0	NaN
ARL6IP1|23204	12.4861	0.00249323
ARL6IP4|51329	23.2488	0.00803508
ARL6IP5|10550	28.9777	0.012601
ARL6IP6|151188	9.79334	0.0180619
ARL6|84100	16.0877	0.169336
ARL8A|127829	7.60126	0.0121068
ARL8B|55207	38.956	0.0248372
ARL9|132946	0.0833333	NaN
ARMC10|83787	9.56226	0.00856466
ARMC1|55156	15.6326	0.00944115
ARMC2|84071	148.617	0.813446
ARMC3|219681	4.72213	0.862942
ARMC4|55130	2.8836	0.0189648
ARMC5|79798	11.8622	0.0324153
ARMC6|93436	6.29688	0.00564045
ARMC7|79637	6.65138	0.0224341
ARMC8|25852	30.8945	0.0449498
ARMC9|80210	30.9912	0.104792
ARMCX1|51309	0.345143	0.579933
ARMCX2|9823	3.64281	0.037244
ARMCX3|51566	8.22385	0.00361757
ARMCX5|64860	7.10017	0.014748
ARMCX6|54470	12.6646	0.0199025
ARMS2|387715	0.0833333	NaN
ARNT2|9915	1.39662	0.000746266
ARNTL2|56938	3.29535	0.015253
ARNTL|406	8.79552	0.0292085
ARNT|405	8.18868	0.0037317
ARPC1A|10552	24.6578	0.00838134
ARPC1B|10095	20.5097	0.00534222
ARPC2|10109	10.6199	0.00227417
ARPC3|10094	32.0793	0.0118728
ARPC4|10093	14.4363	0.00486968
ARPC5L|81873	7.28449	0.00572889
ARPC5|10092	5.1766	0.00140246
ARPM1|84517	6.08553	0.0505363
ARPP19|10776	11.1755	0.00256923
ARPP21|10777	0.693331	0.316109
ARR3|407	0	NaN
ARRB1|408	28.1654	0.0658969
ARRB2|409	23.5567	0.0450797
ARRDC1|92714	11.7255	0.0174537
ARRDC2|27106	19.6017	0.0308558
ARRDC3|57561	1.70535	0.000554202
ARRDC4|91947	3.41007	0.0118924
ARRDC5|645432	0	NaN
ARSA|410	11.8579	0.0202806
ARSB|411	8.70389	0.0146583
ARSD|414	0.21635	0.270545
ARSE|415	0.5	NaN
ARSF|416	0.0833333	NaN
ARSG|22901	7.39115	0.016573
ARSH|347527	0	NaN
ARSI|340075	1.04089	0.0715836
ARSJ|79642	7.89769	0.023264
ARSK|153642	9.28189	0.0289277
ART1|417	0.502132	0.222958
ART3|419	0.166667	NaN
ART4|420	0.166667	NaN
ART5|116969	1.15308	0.171172
ARTN|9048	1.43834	0.00326631
ARV1|64801	12.5129	0.0183987
ARVCF|421	15.6755	0.0963115
ARX|170302	0.925167	0.649164
AR|367	3.23334	0.0806989
AS3MT|57412	0.543102	0.0118169
ASAH1|427	12.5886	0.0075793
ASAH2B|653308	8.99681	0.113172
ASAH2|56624	0.306129	0.0123824
ASAM|79827	17.6725	0.0141663
ASAP1IT1|29065	0.157125	0.146327
ASAP1|50807	37.994	0.0165287
ASAP2|8853	15.2169	0.0246741
ASAP3|55616	19.0504	0.0420647
ASB10|136371	0	NaN
ASB11|140456	0	NaN
ASB12|142689	0.0833333	NaN
ASB13|79754	7.84624	0.00721043
ASB14|142686	7.0246	0.201521
ASB15|142685	0	NaN
ASB16|92591	5.73325	0.143691
ASB17|127247	1.87733e+06	1
ASB18|401036	0	NaN
ASB1|51665	6.82623	0.0037251
ASB2|51676	1.27559e+06	1
ASB3|51130	12.2618	0.0183327
ASB4|51666	0.935234	0.583828
ASB5|140458	0.835464	0.526952
ASB6|140459	15.3963	0.0126029
ASB7|140460	19.488	0.0371917
ASB8|140461	21.0824	0.0229115
ASB9|140462	12.9644	0.0173523
ASCC1|51008	59.6815	0.0443806
ASCC2|84164	26.9045	0.017155
ASCC3|10973	9.98533	0.00341099
ASCL1|429	1.03723e+06	1
ASCL2|430	31.2556	0.959086
ASCL3|56676	0.25	NaN
ASCL4|121549	0	NaN
ASF1A|25842	8.03494	0.0120926
ASF1B|55723	8.02822	0.00331672
ASFMR1|100126270	4.5992	0.625809
ASGR1|432	2.09448	0.0349987
ASGR2|433	0.0833333	NaN
ASH1L|55870	14.0376	0.00479652
ASH2L|9070	34.2259	0.033616
ASIP|434	3.02267	0.767305
ASL|435	11.2483	0.0229988
ASMTL|8623	6.35975	0.0101847
ASMT|438	0.222153	0.170169
ASNA1|439	15.0788	0.00907135
ASNSD1|54529	14.8992	0.00842526
ASNS|440	1.83842	0.00111043
ASPA|443	0.0833333	NaN
ASPDH|554235	0	NaN
ASPG|374569	0.508519	0.0251015
ASPHD1|253982	11.6417	0.0185829
ASPHD2|57168	10.6935	0.399356
ASPH|444	6.05088	0.000310484
ASPM|259266	5.25886	0.00109529
ASPN|54829	0.193013	0.366704
ASPRV1|151516	26.2836	0.485682
ASPSCR1|79058	5.71711	0.00894742
ASRGL1|80150	7.69288	0.0460579
ASS1|445	11.2025	0.000171971
ASTE1|28990	23.754	0.15333
ASTL|431705	2.47809e+06	1
ASTN1|460	0.308766	0.00142196
ASTN2|23245	41.9408	0.335015
ASXL1|171023	18.3599	0.00411762
ASXL2|55252	16.0418	0.0151154
ASXL3|80816	0.0833333	NaN
ASZ1|136991	1.56036	0.0556074
ATAD1|84896	7.9608	0.00277795
ATAD2B|54454	17.7229	0.0383152
ATAD2|29028	14.3725	0.00297314
ATAD3A|55210	7.26907	0.00278329
ATAD3B|83858	3.38237	0.0022231
ATAD3C|219293	3.56644	0.481966
ATAD5|79915	7.22737	0.00475101
ATCAY|85300	1.29969e+06	1
ATE1|11101	45.7617	0.0873573
ATF1|466	16.7921	0.00914707
ATF2|1386	22.871	0.0482387
ATF3|467	0.878823	0.000333281
ATF4|468	13.788	0.00123708
ATF5|22809	2.78609	0.00538424
ATF6B|1388	22.4832	0.0109912
ATF6|22926	8.05467	0.00407872
ATF7IP2|80063	7.52435	0.319854
ATF7IP|55729	15.1652	0.0176699
ATF7|11016	20.3317	0.0115401
ATG10|83734	4.76775	0.0278787
ATG12|9140	11.9739	0.0109537
ATG16L1|55054	19.7035	0.0280362
ATG16L2|89849	1.80993	0.00421755
ATG2A|23130	24.4225	0.018842
ATG2B|55102	34.9165	0.0293807
ATG3|64422	14.7163	0.0114149
ATG4A|115201	7.39832	0.0180418
ATG4B|23192	32.2845	0.0362394
ATG4C|84938	4.73856	0.0156394
ATG4D|84971	25.4735	0.0427366
ATG5|9474	8.22032	0.00807124
ATG7|10533	11.5949	0.0130071
ATG9A|79065	18.0132	0.00629811
ATG9B|285973	0.785918	0.114411
ATHL1|80162	6.70203	0.0134165
ATIC|471	24.017	0.00865863
ATL1|51062	6.16141	0.204281
ATL2|64225	14.1399	0.0135055
ATL3|25923	16.5423	0.0138637
ATMIN|23300	27.8367	0.0185238
ATM|472	6.76153	0.00294576
ATN1|1822	35.8951	0.0132447
ATOH1|474	0.53436	0.561877
ATOH7|220202	4.43423	0.209318
ATOH8|84913	0.875297	0.00852906
ATOX1|475	17.3243	0.0195407
ATP10A|57194	0.166667	NaN
ATP10B|23120	0	NaN
ATP10D|57205	3.27362	0.00742839
ATP11A|23250	8.33801	0.00335353
ATP11B|23200	11.0766	0.00809546
ATP11C|286410	9.17635	0.00381406
ATP12A|479	0	NaN
ATP13A1|57130	18.9492	0.0079384
ATP13A2|23400	10.7744	0.0108766
ATP13A3|79572	7.707	0.00182193
ATP13A4|84239	2.47809e+06	1
ATP13A5|344905	0.166667	NaN
ATP1A1|476	8.77749	0.000494985
ATP1A2|477	1.54162	0.698107
ATP1A3|478	1.23494	0.00369207
ATP1A4|480	0	NaN
ATP1B1|481	4.83593	0.00125709
ATP1B2|482	8.14123	0.232776
ATP1B3|483	3.19409	0.000301163
ATP1B4|23439	0	NaN
ATP2A1|487	4.46871	0.0892812
ATP2A2|488	22.8198	0.00195851
ATP2A3|489	4.07353	0.00582913
ATP2B1|490	17.0724	0.00380057
ATP2B2|491	1.34553	0.801452
ATP2B3|492	1.1968e+06	1
ATP2B4|493	6.93594	0.00241046
ATP2C1|27032	23.1469	0.00913161
ATP2C2|9914	1.7212	0.186657
ATP4A|495	0.0833333	NaN
ATP4B|496	1.62785	0.582515
ATP5A1|498	26.2837	0.00204006
ATP5B|506	21.0796	0.00067446
ATP5C1|509	14.458	0.00337334
ATP5D|513	16.8435	0.0042768
ATP5EP2|432369	1.76791	0.00324227
ATP5E|514	13.5222	0.00192415
ATP5F1|515	8.56358	0.00152152
ATP5G1|516	6.86761	0.00395213
ATP5G2|517	40.5988	0.00612749
ATP5G3|518	5.60327	0.00120175
ATP5H|10476	13.5158	0.0043725
ATP5I|521	1.62846	0.00050498
ATP5J2|9551	11.7082	0.00253289
ATP5J|522	12.4991	0.00662761
ATP5L2|267020	1.71174	0.02652
ATP5L|10632	23.7591	0.0063565
ATP5O|539	24.4839	0.00786278
ATP5SL|55101	35.4086	0.0292212
ATP5S|27109	22.8422	0.164717
ATP6AP1L|92270	1.7052	0.0330326
ATP6AP1|537	8.7536	0.00172726
ATP6AP2|10159	5.18412	0.00123581
ATP6V0A1|535	4.7899	0.00454828
ATP6V0A2|23545	10.7385	0.0119484
ATP6V0A4|50617	2.87602	0.0614631
ATP6V0B|533	5.00779	0.00186174
ATP6V0C|527	9.77706	0.00352811
ATP6V0D1|9114	8.64273	0.00722752
ATP6V0D2|245972	0.0833333	NaN
ATP6V0E1|8992	8.20394	0.00374133
ATP6V0E2|155066	2.07639	0.0181223
ATP6V1A|523	20.3189	0.00681464
ATP6V1B1|525	7.58043	0.466571
ATP6V1B2|526	17.1773	0.0115542
ATP6V1C1|528	20.2433	0.00875958
ATP6V1C2|245973	16.9827	0.122782
ATP6V1D|51382	18.0566	0.0162347
ATP6V1E1|529	19.2222	0.00991704
ATP6V1E2|90423	2.64587	0.0396014
ATP6V1F|9296	22.5566	0.0104956
ATP6V1G1|9550	11.8853	0.00745255
ATP6V1G2|534	6.71238	0.188838
ATP6V1G3|127124	0	NaN
ATP6V1H|51606	34.5341	0.0258095
ATP7A|538	2.5622	0.00106641
ATP7B|540	29.1422	0.0870197
ATP8A1|10396	2.52629	0.0135864
ATP8A2|51761	0.166667	NaN
ATP8B1|5205	11.4269	0.0799494
ATP8B2|57198	20.6575	0.0235348
ATP8B3|148229	3.82423	0.00524352
ATP8B4|79895	2.34437	0.0144333
ATP8B5P|158381	3.02267	0.767305
ATP9A|10079	17.464	0.00629586
ATP9B|374868	32.0871	0.107493
ATPAF1|64756	3.61012	0.00232507
ATPAF2|91647	33.7645	0.0704139
ATPBD4|89978	12.6159	0.0513991
ATPIF1|93974	8.28149	0.00241646
ATRIP|84126	12.6917	0.0274006
ATRNL1|26033	0	NaN
ATRN|8455	9.15422	0.00488489
ATRX|546	9.11333	0.00149204
ATR|545	13.7809	0.00881775
ATXN10|25814	17.1847	0.00647659
ATXN1L|342371	20.0971	0.0116179
ATXN1|6310	5.10017	0.00592458
ATXN2L|11273	17.9731	0.00333898
ATXN2|6311	31.0292	0.0234016
ATXN3L|92552	0	NaN
ATXN3|4287	9.42312	0.0253135
ATXN7L1|222255	30.3092	0.158569
ATXN7L2|127002	6.14405	0.0501307
ATXN7L3B|552889	16.5775	0.00660067
ATXN7L3|56970	31.5312	0.0165987
ATXN7|6314	11.5725	0.0160508
ATXN8OS|6315	0	NaN
AUH|549	7.25046	0.0166613
AUP1|550	14.9414	0.00363883
AURKAIP1|54998	12.1705	0.00422318
AURKAPS1|6791	2.78962	0.0218583
AURKA|6790	11.618	0.00216261
AURKB|9212	33.9746	0.0245797
AURKC|6795	1.52281	0.260037
AUTS2|26053	0.188603	0.0117107
AVEN|57099	6.01184	0.0185496
AVIL|10677	3.41667	NaN
AVL9|23080	18.9256	0.0410378
AVPI1|60370	12.1489	0.00296574
AVPR1A|552	0	NaN
AVPR1B|553	0	NaN
AVPR2|554	2.76996	0.0641394
AVP|551	0	NaN
AWAT1|158833	0.0833333	NaN
AWAT2|158835	0.0833333	NaN
AXIN1|8312	11.8995	0.00835455
AXIN2|8313	2.44499	0.0201187
AXL|558	12.3743	0.00294987
AZGP1|563	1.65189	0.586076
AZI1|22994	36.4175	0.0584784
AZI2|64343	6.65283	0.0042777
AZIN1|51582	18.4626	0.00465909
AZU1|566	0.83707	0.0587264
B2M|567	4.15671	0.000225827
B3GALNT1|8706	7.41192	0.0250618
B3GALNT2|148789	17.5839	0.0106753
B3GALT1|8708	5.64872	0.790172
B3GALT2|8707	4.57991	0.523623
B3GALT4|8705	4.8861	0.0680489
B3GALT5|10317	0	NaN
B3GALT6|126792	7.42248	0.0048263
B3GALTL|145173	6.46561	0.0287938
B3GAT1|27087	0.968564	0.392359
B3GAT2|135152	4.88896	0.165883
B3GAT3|26229	21.1116	0.0235001
B3GNT1|11041	36.9464	0.0354675
B3GNT2|10678	11.5917	0.0256828
B3GNT3|10331	1.13291	0.0197717
B3GNT4|79369	3.23113	0.0378362
B3GNT5|84002	1.49054	0.00346578
B3GNT6|192134	0.75	NaN
B3GNT7|93010	25.4198	0.854357
B3GNT8|374907	6.59516	0.494198
B3GNT9|84752	21.166	0.0271562
B3GNTL1|146712	7.02904	0.0429834
B4GALNT1|2583	4.37883	0.0108174
B4GALNT2|124872	0	NaN
B4GALNT3|283358	12.0606	0.555091
B4GALNT4|338707	4.36206	0.00350828
B4GALT1|2683	21.4231	0.00217855
B4GALT2|8704	11.4599	0.0049351
B4GALT3|8703	15.5073	0.0137638
B4GALT4|8702	10.3331	0.0152499
B4GALT5|9334	24.2662	0.0120526
B4GALT6|9331	26.2164	0.225583
B4GALT7|11285	23.2631	0.0326265
B9D1|27077	31.6459	0.10063
B9D2|80776	12.1303	0.0707803
BAALC|79870	1	NaN
BAAT|570	1.27511	0.540658
BACE1|23621	9.27837	0.00578442
BACE2|25825	4.09325	0.00133345
BACH1|571	5.01575	0.00537729
BACH2|60468	4.88284	0.0313405
BAD|572	68.2104	0.0610588
BAG1|573	7.78115	0.000920434
BAG2|9532	6.24078	0.00460861
BAG3|9531	12.6971	0.0071971
BAG4|9530	34.559	0.102177
BAG5|9529	18.4218	0.0111405
BAGE2|85319	0.0833333	NaN
BAGE|574	0	NaN
BAHCC1|57597	3.70139	0.0049465
BAHD1|22893	23.4422	0.0228069
BAI1|575	1.28983	0.0271315
BAI2|576	6.38439	0.017509
BAI3|577	0	NaN
BAIAP2L1|55971	16.6787	0.00793214
BAIAP2L2|80115	3.22135	0.408385
BAIAP2|10458	9.38654	0.0114138
BAIAP3|8938	1.99066	0.0232398
BAK1|578	16.9302	0.0227476
BAMBI|25805	2.4291	0.0132367
BANF1|8815	12.0989	0.0031109
BANF2|140836	0	NaN
BANK1|55024	0.0833333	NaN
BANP|54971	18.6231	0.0447806
BAP1|8314	48.3012	0.018677
BARD1|580	15.0285	0.0425904
BARHL1|56751	0.833333	NaN
BARHL2|343472	0	NaN
BARX1|56033	12.245	0.00334207
BARX2|8538	0.968536	0.125482
BASE|317716	0	NaN
BASP1|10409	7.09953	0.000411843
BAT1|7919	16.9776	0.00189584
BAT2L1|84726	20.6954	0.00201432
BAT2L2|23215	20.042	0.00190489
BAT2|7916	6.3394	0.000504448
BAT3|7917	29.3433	0.00525481
BAT4|7918	30.9365	0.0537541
BAT5|7920	9.73174	0.021647
BATF2|116071	4.5	NaN
BATF3|55509	9.05463	0.100732
BATF|10538	0	NaN
BAX|581	8.36429	0.00955248
BAZ1A|11177	12.6328	0.00604331
BAZ1B|9031	24.4493	0.00357005
BAZ2A|11176	17.5124	0.00450612
BAZ2B|29994	22.681	0.0477481
BBC3|27113	4.51347	0.0242751
BBOX1|8424	0.0496994	0.165831
BBS10|79738	8.58451	0.0237797
BBS12|166379	7.39252	0.0620912
BBS1|582	8.07998	0.0124997
BBS2|583	8.88	0.0049849
BBS4|585	11.8205	0.0155518
BBS5|129880	19.491	0.270742
BBS7|55212	5.02079	0.0102321
BBS9|27241	9.89338	0.0389539
BBX|56987	20.1349	0.00480016
BCAM|4059	11.1391	0.0176936
BCAN|63827	1.32766	0.0284533
BCAP29|55973	15.967	0.012791
BCAP31|10134	7.87346	0.00136901
BCAR1|9564	7.56666	0.00298607
BCAR3|8412	12.9489	0.00577208
BCAR4|400500	0	NaN
BCAS1|8537	0.104753	0.173216
BCAS2|10286	4.286	0.00382752
BCAS3|54828	9.98399	0.0220527
BCAS4|55653	5.58027	0.0280303
BCAT1|586	0.166667	NaN
BCAT2|587	7.75497	0.00609625
BCCIP|56647	7.41188	0.00464866
BCDIN3D|144233	8.79885	0.0306884
BCHE|590	7.7757	0.694732
BCKDHA|593	2.33232	0.000973524
BCKDHB|594	5.3234	0.00759412
BCKDK|10295	24.3781	0.013346
BCL10|8915	4.12902	0.0095001
BCL11A|53335	0	NaN
BCL11B|64919	0.25	NaN
BCL2A1|597	0.0833333	NaN
BCL2L10|10017	0.0833333	NaN
BCL2L11|10018	7.97573	0.00913888
BCL2L12|83596	27.3589	0.0480522
BCL2L13|23786	19.3095	0.0115754
BCL2L14|79370	0.53436	0.561877
BCL2L15|440603	1.10045	0.397688
BCL2L1|598	7.0718	0.00747425
BCL2L2|599	9.21299	0.00655163
BCL2|596	6.67491	0.065435
BCL3|602	4.96981	0.00456692
BCL6B|255877	9.99122	0.0644631
BCL6|604	2.54661	0.00437026
BCL7A|605	12.6051	0.0294324
BCL7B|9275	28.6751	0.0192827
BCL7C|9274	8.88081	0.0156661
BCL8|606	0.417206	0.500323
BCL9L|283149	43.8865	0.0104236
BCL9|607	10.795	0.0127745
BCLAF1|9774	7.16164	0.00152899
BCMO1|53630	0.345143	0.579933
BCO2|83875	3.03064	0.190041
BCORL1|63035	9.3889	0.0134164
BCORL2|286554	0	NaN
BCOR|54880	17.8971	0.00809524
BCR|613	20.2325	0.010716
BCS1L|617	11.2382	0.0150716
